Date,Ticker,Close,High,Low,Open,Volume
2025-10-20,ATO,177.74000549316406,178.07000732421875,175.30999755859375,177.57000732421875,654500
2025-10-20,AUB,34.31999969482422,34.70000076293945,33.84000015258789,34.13999938964844,965500
2025-10-20,AVA,39.0099983215332,39.02000045776367,38.41999816894531,38.54999923706055,326900
2025-10-20,AVB,187.0500030517578,189.11000061035156,186.77999877929688,188.00999450683594,502200
2025-10-20,AVGO,349.239990234375,356.5899963378906,347.8399963378906,353.79998779296875,15617000
2025-10-20,AVNS,11.760000228881836,11.920000076293945,11.430000305175781,11.529999732971191,444300
2025-10-20,AVY,160.25,161.0,159.72999572753906,159.75999450683594,752800
2025-10-20,AWI,201.22000122070312,201.75,199.00999450683594,201.27000427246094,162900
2025-10-20,AWK,145.42999267578125,145.61000061035156,143.02000427246094,143.99000549316406,1107200
2025-10-20,AWR,77.05000305175781,77.27999877929688,75.23999786376953,75.55999755859375,230600
2025-10-20,AX,78.55999755859375,78.91000366210938,76.9800033569336,77.4800033569336,342900
2025-10-20,AXL,5.659999847412109,5.75,5.570000171661377,5.650000095367432,3270400
2025-10-20,AXON,683.1300048828125,686.969970703125,673.0,675.1400146484375,453600
2025-10-20,AXP,349.4800109863281,350.2200012207031,342.6499938964844,347.3900146484375,3462400
2025-10-20,AZO,3968.570068359375,4034.10009765625,3945.1201171875,4030.169921875,119600
2025-10-20,AZTA,31.56999969482422,32.47999954223633,31.260000228881836,31.459999084472656,488600
2025-10-20,AZZ,98.19000244140625,99.58000183105469,97.25,98.20999908447266,326100
2025-10-20,BA,216.82000732421875,217.3800048828125,214.55999755859375,215.1300048828125,5854900
2025-10-20,BAC,52.040000915527344,52.279998779296875,51.369998931884766,51.439998626708984,25781500
2025-10-20,BALL,48.709999084472656,48.959999084472656,48.2400016784668,48.400001525878906,2599800
2025-10-20,BANC,16.68000030517578,16.739999771118164,16.110000610351562,16.18000030517578,3592400
2025-10-20,BANF,114.83000183105469,115.0,112.55999755859375,113.0999984741211,107500
2025-10-20,BANR,62.810001373291016,62.90999984741211,61.72999954223633,61.93000030517578,267300
2025-10-20,BAX,23.1299991607666,23.600000381469727,23.110000610351562,23.239999771118164,4500700
2025-10-20,BBT,24.020000457763672,24.170000076293945,23.459999084472656,23.65999984741211,463000
2025-10-20,BBY,81.01000213623047,81.16999816894531,79.9000015258789,80.0,4272800
2025-10-20,BCC,71.0,71.75599670410156,70.54000091552734,71.4000015258789,330600
2025-10-20,BCPC,150.77000427246094,151.02000427246094,146.50999450683594,147.58999633789062,292600
2025-10-20,BDN,3.6700000762939453,3.7300000190734863,3.630000114440918,3.7100000381469727,1756500
2025-10-20,BDX,191.0,193.42999267578125,189.27999877929688,189.27999877929688,1734400
2025-10-20,BEN,22.649999618530273,22.729999542236328,22.329999923706055,22.3700008392334,4365500
2025-10-20,BF-B,28.93000030517578,29.329999923706055,28.739999771118164,28.950000762939453,2853200
2025-10-20,BFH,59.93000030517578,60.459999084472656,59.15999984741211,59.18000030517578,601300
2025-10-20,BFS,30.229999542236328,30.239999771118164,29.760000228881836,30.06999969482422,57200
2025-10-20,BG,97.25,99.41000366210938,96.6500015258789,98.0,1928500
2025-10-20,BGC,9.210000038146973,9.300000190734863,9.119999885559082,9.1899995803833,3060000
2025-10-20,BHE,42.77000045776367,43.119998931884766,42.09000015258789,42.290000915527344,225500
2025-10-20,BIIB,146.6300048828125,147.47000122070312,142.41000366210938,143.30999755859375,1316200
2025-10-20,BJRI,31.100000381469727,31.450000762939453,30.790000915527344,30.81999969482422,440100
2025-10-20,BK,108.5,109.05000305175781,106.5199966430664,106.5199966430664,3981700
2025-10-20,BKE,55.36000061035156,55.529998779296875,54.619998931884766,54.810001373291016,311100
2025-10-20,BKNG,5141.8798828125,5173.0,5080.43017578125,5105.7998046875,299100
2025-10-20,BKR,46.279998779296875,46.38999938964844,45.20000076293945,45.41999816894531,6771900
2025-10-20,BKU,36.91999816894531,37.02000045776367,36.279998779296875,36.47999954223633,901700
2025-10-20,BL,52.290000915527344,52.40999984741211,50.09000015258789,50.09000015258789,705900
2025-10-20,BLDR,122.45999908447266,123.86000061035156,121.22000122070312,122.36000061035156,1539400
2025-10-20,BLFS,27.860000610351562,28.079999923706055,27.34000015258789,27.3799991607666,205100
2025-10-20,BLK,1160.0,1178.989990234375,1158.6199951171875,1178.0,678800
2025-10-20,BLMN,7.420000076293945,7.610000133514404,7.389999866485596,7.480000019073486,1312200
2025-10-20,BMI,187.41000366210938,188.22999572753906,182.33999633789062,182.33999633789062,577400
2025-10-20,BMY,43.59000015258789,43.97999954223633,43.5099983215332,43.65999984741211,11507300
2025-10-20,BOH,61.81999969482422,62.220001220703125,61.189998626708984,61.38999938964844,336100
2025-10-20,BOOT,189.25999450683594,190.44000244140625,185.30999755859375,187.0500030517578,546300
2025-10-20,BOX,33.08000183105469,33.11000061035156,32.529998779296875,32.65999984741211,1662700
2025-10-20,BR,230.67999267578125,231.35000610351562,228.07000732421875,229.07000732421875,378600
2025-10-20,BRC,76.05999755859375,76.33999633789062,75.23999786376953,76.06999969482422,97600
2025-10-20,BRK-B,494.0799865722656,494.4200134277344,490.32000732421875,492.3599853515625,4602900
2025-10-20,BRO,87.5199966430664,87.94000244140625,86.79000091552734,87.91000366210938,2264500
2025-10-20,BSX,100.52999877929688,101.0199966430664,99.58999633789062,99.69999694824219,9307700
2025-10-20,BTSG,30.469999313354492,30.594999313354492,29.600000381469727,29.850000381469727,2979700
2025-10-20,BTU,31.93000030517578,32.369998931884766,31.56399917602539,32.0099983215332,2565300
2025-10-20,BWA,42.970001220703125,43.16999816894531,42.560001373291016,42.810001373291016,1330100
2025-10-20,BX,160.44000244140625,161.22000122070312,157.72000122070312,158.07000732421875,3074700
2025-10-20,BXMT,17.8799991607666,17.950000762939453,17.670000076293945,17.809999465942383,1343100
2025-10-20,BXP,70.66999816894531,71.8499984741211,70.62999725341797,71.30999755859375,905800
2025-10-20,C,99.30000305175781,99.5999984741211,97.12000274658203,97.47000122070312,11299700
2025-10-20,CABO,166.72999572753906,167.72999572753906,163.69000244140625,164.60000610351562,75900
2025-10-20,CAG,18.5,18.6299991607666,18.469999313354492,18.56999969482422,7299500
2025-10-20,CAH,157.27000427246094,158.22999572753906,155.83999633789062,157.1199951171875,1145100
2025-10-20,CAKE,54.400001525878906,54.689998626708984,53.93000030517578,54.20000076293945,939500
2025-10-20,CAL,12.529999732971191,12.819999694824219,12.520000457763672,12.609999656677246,607400
2025-10-20,CALM,91.25,95.56999969482422,91.12000274658203,95.26000213623047,1028600
2025-10-20,CALX,60.130001068115234,61.099998474121094,59.470001220703125,59.72999954223633,340300
2025-10-20,CARG,35.7599983215332,35.91999816894531,35.09000015258789,35.09000015258789,618600
2025-10-20,CARR,57.66999816894531,57.689998626708984,56.790000915527344,56.790000915527344,7440800
2025-10-20,CARS,10.569999694824219,10.630000114440918,10.350000381469727,10.40999984741211,900100
2025-10-20,CASH,71.9800033569336,72.2699966430664,71.11000061035156,71.68000030517578,205300
2025-10-20,CAT,531.1799926757812,534.2000122070312,526.9400024414062,529.5599975585938,2166200
2025-10-20,CATY,47.0,47.150001525878906,45.779998779296875,46.06999969482422,265300
2025-10-20,CB,268.20001220703125,269.5199890136719,267.07000732421875,269.3699951171875,2009300
2025-10-20,CBOE,237.08999633789062,239.25,233.52999877929688,238.7100067138672,620200
2025-10-20,CBRE,159.8800048828125,160.19000244140625,156.92999267578125,157.63999938964844,1088800
2025-10-20,CBRL,36.630001068115234,39.9900016784668,36.52000045776367,39.709999084472656,1614300
2025-10-20,CBU,56.040000915527344,56.650001525878906,55.88999938964844,55.900001525878906,232100
2025-10-20,CC,13.3100004196167,13.399999618530273,12.949999809265137,13.100000381469727,2394700
2025-10-20,CCI,98.87000274658203,98.91999816894531,96.94999694824219,97.12999725341797,2378400
2025-10-20,CCL,28.860000610351562,29.059999465942383,28.40999984741211,28.450000762939453,15386400
2025-10-20,CCOI,44.349998474121094,44.970001220703125,43.349998474121094,44.27000045776367,1025300
2025-10-20,CCS,59.880001068115234,61.20000076293945,59.779998779296875,60.279998779296875,205500
2025-10-20,CDNS,329.6400146484375,331.1199951171875,326.3900146484375,327.7900085449219,1458300
2025-10-20,CDW,155.3800048828125,155.66000366210938,153.1199951171875,153.1199951171875,1058300
2025-10-20,CE,41.040000915527344,41.650001525878906,40.16999816894531,40.689998626708984,1704300
2025-10-20,CEG,370.0,398.5,368.1300048828125,395.94000244140625,3067000
2025-10-20,CENT,30.84000015258789,31.079999923706055,30.360000610351562,30.729999542236328,109900
2025-10-20,CENTA,27.81999969482422,28.040000915527344,27.510000228881836,27.700000762939453,213300
2025-10-20,CENX,34.2599983215332,34.52000045776367,32.779998779296875,33.45000076293945,1922200
2025-10-20,CERT,12.3100004196167,12.508999824523926,12.0600004196167,12.0600004196167,1077400
2025-10-20,CEVA,27.639999389648438,27.93000030517578,27.219999313354492,27.219999313354492,210100
2025-10-20,CF,83.93000030517578,84.54000091552734,83.44000244140625,83.77999877929688,1659900
2025-10-20,CFFN,6.340000152587891,6.349999904632568,6.159999847412109,6.199999809265137,604200
2025-10-20,CFG,50.290000915527344,50.486000061035156,49.400001525878906,49.470001220703125,4137200
2025-10-20,CHCO,121.44999694824219,121.44999694824219,119.45999908447266,119.75,49900
2025-10-20,CHD,88.08000183105469,88.58999633789062,87.0999984741211,88.44999694824219,1990900
2025-10-20,CHEF,58.29999923706055,58.70000076293945,57.790000915527344,58.11000061035156,303200
2025-10-20,CHRW,127.45999908447266,128.60000610351562,126.44000244140625,127.77999877929688,1335200
2025-10-20,CHTR,251.50999450683594,254.41000366210938,248.1699981689453,254.41000366210938,1507200
2025-10-20,CI,306.8399963378906,308.70001220703125,299.3900146484375,299.92999267578125,1608900
2025-10-20,CINF,154.89999389648438,155.16000366210938,153.0399932861328,153.9199981689453,379500
2025-10-20,CL,78.75,79.3499984741211,78.69000244140625,79.2300033569336,4087500
2025-10-20,CLB,11.850000381469727,11.930000305175781,11.399999618530273,11.399999618530273,330100
2025-10-20,CLSK,20.399999618530273,22.690000534057617,20.31999969482422,21.23200035095215,44344200
2025-10-20,CLX,119.58999633789062,121.12000274658203,119.41000366210938,119.80000305175781,1412500
2025-10-20,CMCSA,29.56999969482422,29.6299991607666,29.31999969482422,29.549999237060547,16879300
2025-10-20,CME,267.6199951171875,268.2699890136719,264.7799987792969,267.5,1552100
2025-10-20,CMG,41.630001068115234,42.34000015258789,41.31999969482422,41.81999969482422,15108000
2025-10-20,CMI,414.010009765625,417.0400085449219,411.6400146484375,415.3599853515625,799700
2025-10-20,CMS,75.08999633789062,75.30999755859375,74.80000305175781,75.08000183105469,2002800
2025-10-20,CNC,35.61000061035156,36.150001525878906,35.18000030517578,35.22999954223633,6870900
2025-10-20,CNK,26.700000762939453,27.030000686645508,26.360000610351562,26.360000610351562,3473900
2025-10-20,CNMD,47.779998779296875,47.88999938964844,45.709999084472656,45.7599983215332,389000
2025-10-20,CNP,40.220001220703125,40.2599983215332,39.790000915527344,39.790000915527344,4227500
2025-10-20,CNR,91.63999938964844,93.06999969482422,90.41999816894531,91.12000274658203,530300
2025-10-20,CNS,70.63999938964844,71.55999755859375,68.88999938964844,70.29000091552734,281400
2025-10-20,CNXN,62.20000076293945,62.27000045776367,61.369998931884766,61.45000076293945,81700
2025-10-20,COF,214.8699951171875,215.72000122070312,212.02999877929688,212.52999877929688,3774900
2025-10-20,COHU,22.780000686645508,22.979999542236328,21.959999084472656,22.059999465942383,380500
2025-10-20,COIN,343.7799987792969,354.05999755859375,338.75,342.2099914550781,7526100
2025-10-20,COLL,34.849998474121094,34.880001068115234,33.599998474121094,33.97999954223633,381200
2025-10-20,CON,20.170000076293945,20.334999084472656,19.725000381469727,19.979999542236328,662700
2025-10-20,COO,74.98999786376953,76.22000122070312,73.4800033569336,76.0199966430664,4088700
2025-10-20,COP,87.05999755859375,87.25,86.19999694824219,86.69999694824219,4634300
2025-10-20,COR,327.3900146484375,329.5799865722656,323.3599853515625,325.30999755859375,1051000
2025-10-20,CORT,78.5999984741211,80.29000091552734,77.91000366210938,79.70999908447266,1322500
2025-10-20,COST,936.1099853515625,939.7999877929688,931.5,936.1900024414062,1522700
2025-10-20,CPAY,286.04998779296875,289.4800109863281,285.1199951171875,287.4800109863281,279300
2025-10-20,CPB,31.020000457763672,31.139999389648438,30.760000228881836,30.979999542236328,3714900
2025-10-20,CPF,28.969999313354492,29.040000915527344,28.100000381469727,28.299999237060547,124000
2025-10-20,CPK,134.32000732421875,134.75999450683594,133.11000061035156,133.9199981689453,140500
2025-10-20,CPRT,44.7599983215332,44.83000183105469,44.2400016784668,44.5,3897300
2025-10-20,CPRX,21.010000228881836,21.06999969482422,20.31999969482422,20.760000228881836,928900
2025-10-20,CPT,103.08999633789062,103.43000030517578,102.51000213623047,102.54000091552734,541400
2025-10-20,CRC,46.9900016784668,48.060001373291016,46.93000030517578,47.16999816894531,903100
2025-10-20,CRGY,8.100000381469727,8.449999809265137,8.09000015258789,8.270000457763672,3570700
2025-10-20,CRI,29.65999984741211,30.110000610351562,29.190000534057617,29.920000076293945,894300
2025-10-20,CRK,18.06999969482422,18.15999984741211,17.56999969482422,17.610000610351562,3895700
2025-10-20,CRL,184.13999938964844,184.22999572753906,178.52000427246094,179.35000610351562,795400
2025-10-20,CRM,254.27999877929688,255.39999389648438,244.3000030517578,245.0,9955500
2025-10-20,CRSR,8.180000305175781,8.21500015258789,7.920000076293945,7.96999979019165,448800
2025-10-20,CRVL,73.83999633789062,73.87000274658203,71.47000122070312,71.9000015258789,152600
2025-10-20,CRWD,503.6099853515625,504.44500732421875,486.45001220703125,486.5299987792969,2817100
2025-10-20,CSCO,70.6500015258789,70.97000122070312,70.12000274658203,70.12000274658203,12181400
2025-10-20,CSGP,74.95999908447266,75.02999877929688,73.91999816894531,74.0199966430664,1984600
2025-10-20,CSGS,65.58000183105469,65.72000122070312,64.8499984741211,64.8499984741211,84600
2025-10-20,CSR,60.58000183105469,61.02000045776367,60.060001373291016,60.630001068115234,69800
2025-10-20,CSW,242.8300018310547,245.60499572753906,239.99000549316406,242.5800018310547,100600
2025-10-20,CSX,36.66999816894531,36.95000076293945,36.529998779296875,36.86000061035156,14729300
2025-10-20,CTAS,192.3300018310547,193.80999755859375,188.19000244140625,188.25999450683594,3569100
2025-10-20,CTKB,4.039999961853027,4.054999828338623,3.9549999237060547,4.0,431600
2025-10-20,CTRA,23.420000076293945,23.549999237060547,22.940000534057617,22.989999771118164,8109600
2025-10-20,CTRE,35.189998626708984,35.279998779296875,34.66999816894531,34.83000183105469,1503500
2025-10-20,CTS,41.220001220703125,41.2599983215332,40.25,40.25,171200
2025-10-20,CTSH,66.69999694824219,67.11000061035156,66.12000274658203,66.30000305175781,2350100
2025-10-20,CTVA,61.97999954223633,62.43000030517578,61.540000915527344,61.959999084472656,4634300
2025-10-20,CUBI,64.5,64.87000274658203,62.7599983215332,62.90999984741211,223700
2025-10-20,CURB,23.479999542236328,23.729999542236328,23.25,23.579999923706055,301700
2025-10-20,CVBF,19.010000228881836,19.06999969482422,18.5,18.610000610351562,554900
2025-10-20,CVCO,571.1699829101562,571.1699829101562,552.3099975585938,555.7100219726562,96200
2025-10-20,CVI,34.88999938964844,35.060001373291016,34.40999984741211,34.41999816894531,599800
2025-10-20,CVS,82.4800033569336,82.62999725341797,81.5199966430664,82.45999908447266,5703300
2025-10-20,CVX,154.47999572753906,154.72000122070312,153.17999267578125,153.42999267578125,5675400
2025-10-20,CWEN,31.59000015258789,32.060001373291016,31.489999771118164,31.989999771118164,586500
2025-10-20,CWEN-A,29.799999237060547,30.190000534057617,29.639999389648438,30.139999389648438,144590
2025-10-20,CWK,16.139999389648438,16.190000534057617,15.800000190734863,15.920000076293945,815300
2025-10-20,CWT,49.65999984741211,49.709999084472656,48.209999084472656,48.560001373291016,330900
2025-10-20,CXM,7.760000228881836,7.809999942779541,7.659999847412109,7.659999847412109,832000
2025-10-20,CXW,18.020000457763672,18.1299991607666,17.760000228881836,18.0,508000
2025-10-20,CZR,22.200000762939453,22.545000076293945,21.69300079345703,21.84000015258789,5137200
2025-10-20,D,61.45000076293945,61.65999984741211,60.849998474121094,60.91999816894531,3726000
2025-10-20,DAL,61.75,62.22999954223633,59.209999084472656,60.08000183105469,6510100
2025-10-20,DAN,19.34000015258789,19.40999984741211,19.059999465942383,19.110000610351562,1711800
2025-10-20,DASH,265.3699951171875,267.20001220703125,262.69000244140625,263.8599853515625,2375400
2025-10-20,DAY,68.27999877929688,68.43499755859375,68.19499969482422,68.30000305175781,1531800
2025-10-20,DCOM,28.850000381469727,28.979999542236328,27.15999984741211,28.030000686645508,167600
2025-10-20,DD,80.94999694824219,81.04000091552734,80.0,80.12000274658203,3044700
2025-10-20,DDOG,156.2949981689453,158.0800018310547,154.18499755859375,155.14999389648438,2558500
2025-10-20,DE,462.44000244140625,463.8900146484375,455.8900146484375,457.6099853515625,813800
2025-10-20,DEA,22.18000030517578,22.25,21.860000610351562,22.06999969482422,300500
2025-10-20,DECK,100.19000244140625,102.52999877929688,100.05999755859375,100.33000183105469,3934200
2025-10-20,DEI,13.199999809265137,13.569999694824219,13.119999885559082,13.529999732971191,2188100
2025-10-20,DELL,147.8699951171875,151.41000366210938,147.1300048828125,150.19000244140625,5826200
2025-10-20,DFH,22.600000381469727,23.700000762939453,22.360000610351562,23.5,262200
2025-10-20,DFIN,50.790000915527344,52.6349983215332,50.630001068115234,52.02000045776367,205300
2025-10-20,DG,106.44000244140625,108.3499984741211,105.26000213623047,105.75,2343800
2025-10-20,DGII,39.060001373291016,39.27000045776367,37.79999923706055,38.2599983215332,102800
2025-10-20,DGX,190.41000366210938,191.8699951171875,189.5,190.69000244140625,1490600
2025-10-20,DHI,153.75999450683594,155.32000732421875,153.3000030517578,154.57000732421875,3086600
2025-10-20,DHR,208.38999938964844,211.55999755859375,207.74000549316406,210.25,4969300
2025-10-20,DIOD,57.13999938964844,57.25,55.119998931884766,55.529998779296875,307700
2025-10-20,DIS,111.95999908447266,112.25,110.5999984741211,111.02999877929688,8045000
2025-10-20,DLR,172.9199981689453,175.74000549316406,171.44000244140625,175.74000549316406,1705500
2025-10-20,DLTR,99.0199966430664,99.2699966430664,96.4800033569336,96.58999633789062,4590400
2025-10-20,DLX,18.420000076293945,18.459999084472656,18.139999389648438,18.18000030517578,205500
